article_id,title,user_id
1014,"1448    i ranked every intro to data science course on...
Name: title, dtype: object",4233
20,working interactively with rstudio and notebooks in dsx,4233
107,when machine learning matters · erik bernhardsson,4233
943,discover hidden facebook usage insights,4234
1430,"using pixiedust for fast, flexible, and easier data analysis and experimentation",4234
1430,"using pixiedust for fast, flexible, and easier data analysis and experimentation",4234
681,real-time sentiment analysis of twitter hashtags with spark (+ pixiedust),4234
254,"apple, ibm add machine learning to partnership with watson-core ml coupling",4234
43,deep learning with tensorflow course by big data university,4235
1398,total population by country,4235
1398,total population by country,4235
1398,total population by country,4235
1128,airbnb data for analytics: san diego reviews,4235
1234,country statistics: maternal mortality rate,4235
1234,country statistics: maternal mortality rate,4235
1052,access db2 warehouse on cloud and db2 with python,4236
1162,analyze energy consumption in buildings,4236
1336,learn basics about notebooks and apache spark,4236
8,data science bowl 2017,4236
184,improving the roi of big data and analytics through leveraging new sources of data,4236
744,spark-based machine learning tools for capturing word meanings,4236
1361,"population below national poverty line, total, percentage",4236
1053,access mysql with python,4236
210,"this week in data science (february 14, 2017)",4236
1278,develop a scala spark model on chicago building violations,4236
260,the machine learning database,4236
1401,uci: abalone,4236
349,ibm data science experience white paper - sparkr transforming r into a tool for big data analytics,4236
766,making data science a team sport,4236
350,collect your own fitbit data with python,4236
939,deep learning from scratch i: computational graphs,4236
173,"10 must attend data science, ml and ai conferences in 2018",4236
729,pixiedust 1.0 is here! – ibm watson data lab,4236
669,70 amazing free data sources you should know,4236
36,data visualization playbook: the right level of detail,4236
730,developing for the ibm streaming analytics service,4237
1271,customer demographics and sales,4237
1017,the pandas data analysis library,4237
4,analyze ny restaurant data using spark in dsx,4238
593,upload files to ibm data science experience using the command line,4239
1017,the pandas data analysis library,4239
933,workflow in r,4239
1017,the pandas data analysis library,4239
369,upload data and create data frames in jupyter notebooks,4239
151,jupyter notebook tutorial,4239
124,python machine learning: scikit-learn tutorial,4239
115,finding the user in data science,4239
1398,total population by country,4240
1282,employed population by occupation and age,4240
1368,putting a human face on machine learning,4240
1314,healthcare python streaming application demo,4240
1314,healthcare python streaming application demo,4240
1394,the nurse assignment problem data,4240
1432,visualize data with the matplotlib library,4240
51,modern machine learning algorithms,4240
329,introduction to market basket analysis in python,4240
1354,movie recommender system with spark machine learning,4240
1338,ml optimization using cognitive assistant,4240
1364,predicting churn with the spss random tree algorithm,4240
1423,use sql with data in hadoop python,4240
1410,uci: sms spam collection,4240
725,"this week in data science (march 7, 2017)",4240
193,spark 2.1 and job monitoring available in dsx,4240
1157,airbnb data for analytics: washington d.c. listings,4240
1025,data tidying in data science experience,4240
1364,predicting churn with the spss random tree algorithm,4240
1398,total population by country,4240
1160,analyze accident reports on amazon emr spark,4240
1314,healthcare python streaming application demo,4240
109,tensorflow quick tips,4240
1317,house building with worker skills,4240
1394,the nurse assignment problem data,4240
1314,healthcare python streaming application demo,4240
1393,the nurse assignment problem,4240
1343,maximize oil company profits,4240
1314,healthcare python streaming application demo,4240
1338,ml optimization using cognitive assistant,4240
1054,access mysql with r,4240
1394,the nurse assignment problem data,4240
1160,analyze accident reports on amazon emr spark,4240
1432,visualize data with the matplotlib library,4240
1185,classify tumors with machine learning,4240
194,data science for real-time streaming analytics,4240
1427,"use xgboost, scikit-learn & ibm watson machine learning apis",4241
1427,"use xgboost, scikit-learn & ibm watson machine learning apis",4241
1427,"use xgboost, scikit-learn & ibm watson machine learning apis",4241
1427,"use xgboost, scikit-learn & ibm watson machine learning apis",4241
1427,"use xgboost, scikit-learn & ibm watson machine learning apis",4241
36,data visualization playbook: the right level of detail,4241
311,probabilistic graphical models tutorial — part 2 – stats and bots,4242
426,migrating to python 3 with pleasure,4242
1386,small steps to tensorflow,4242
122,watson machine learning for developers,4242
809,use the machine learning library,4242
1183,categorize urban density,4242
1183,categorize urban density,4242
1271,customer demographics and sales,4243
32,a kaggler's guide to model stacking in practice,4243
1400,uci ml repository: chronic kidney disease data set,4244
50,graph-based machine learning,4244
1174,breast cancer wisconsin (diagnostic) data set,4244
693,better together: spss and data science experience,4244
684,flexdashboard: interactive dashboards for r,4244
732,rapidly build machine learning flows with dsx,4244
525,new shiny cheat sheet and video tutorial,4244
525,new shiny cheat sheet and video tutorial,4244
732,rapidly build machine learning flows with dsx,4244
732,rapidly build machine learning flows with dsx,4244
1336,learn basics about notebooks and apache spark,4244
1274,data model with streaming analytics and python,4244
1176,build a python app on the streaming analytics service,4244
1364,predicting churn with the spss random tree algorithm,4244
1296,fortune 100 companies,4244
50,graph-based machine learning,4244
8,data science bowl 2017,4244
732,rapidly build machine learning flows with dsx,4244
684,flexdashboard: interactive dashboards for r,4244
252,web picks (week of 4 september 2017),4244
1396,times world university ranking analysis,4245
369,upload data and create data frames in jupyter notebooks,4245
1328,income (2015): united states demographic measures,4245
1332,intents & examples for ibm watson conversation,4245
1336,learn basics about notebooks and apache spark,4245
494,python for loops explained (python for data science basics #5),4245
1336,learn basics about notebooks and apache spark,4245
1052,access db2 warehouse on cloud and db2 with python,4245
1338,ml optimization using cognitive assistant,4246
1298,from scikit-learn model to cloud with wml client,4247
647,getting started with apache mahout,4247
510,"this week in data science (may 30, 2017)",4247
120,a dynamic duo – inside machine learning – medium,4247
669,70 amazing free data sources you should know,4247
993,configuring the apache spark sql context,4247
1170,"apache spark lab, part 1: basic concepts",4247
120,a dynamic duo – inside machine learning – medium,4247
122,watson machine learning for developers,4247
1170,"apache spark lab, part 1: basic concepts",4247
